Date,Open,High,Low,Close,Adj Close,Volume
2011-05-19,94.01000213623047,94.6500015258789,93.5,94.58000183105469,80.7009506225586,1919700
2011-05-20,94.45999908447266,94.58999633789062,93.55999755859375,93.81999969482422,80.05250549316406,1377800
2011-05-23,92.55999755859375,92.69000244140625,91.05000305175781,92.04000091552734,78.53372192382812,2539500
2011-05-24,92.20999908447266,92.41999816894531,90.93000030517578,91.4800033569336,78.05590057373047,1604200
2011-05-25,90.95999908447266,92.30000305175781,90.81999969482422,91.83999633789062,78.36305236816406,1727900
2011-05-26,91.30999755859375,91.9000015258789,90.80000305175781,91.36000061035156,77.9534912109375,2346200
2011-05-27,91.8499984741211,92.3499984741211,91.5999984741211,91.9000015258789,78.41425323486328,1222100
2011-05-31,92.62999725341797,93.7300033569336,92.58000183105469,93.63999938964844,79.89891052246094,2378700
2011-06-01,93.94999694824219,94.38999938964844,91.41000366210938,91.43000030517578,78.01321411132812,3444300
2011-06-02,91.79000091552734,92.5,91.0,91.5199966430664,78.0899887084961,1958100
2011-06-03,90.31999969482422,91.0,89.9000015258789,90.1500015258789,76.92102813720703,2139300
2011-06-06,89.98999786376953,90.55999755859375,87.6500015258789,87.75,74.87322998046875,3268200
